작성자,내용,추천수
user-bh8ms8dd5q,"대한민국에서 인권이라 ...... 범죄자의 인권이 중요한가 ? 피해자도 보호를 안하는 나라에서 범죄자의 인권을 이야기 한다 .....지나가는 소가 웃을 일 이다. 범죄자는 인권을 박탈해야 된다, 그리고 이것이 법이다 !",0
user-rm1bd2xw5d,측은한 생각은 안드네,4
user-ye1sc2sl6z,나머지쓰레기들도 강하게수사해라,1
user-tf7qf1gi9j,억울하게죽으면ㆍ데려갑니다ㅡ그럴줄알았어요ㅡ,0
hahahaskj,어째 이넘의나라는 죽으면 무죄되고 동정표를 받아.... 도망간놈 더 욕해야지.....,3
user-tw9wo8bl8i,정말 무책임하네,0
user-yn3ux2bh3r,인권문제 ㅋㅋ 인간이길 포기한 인간이 저지른 범죄에 인권이라니. 짐승만도 못한 인간이라는 말이 있었다.,0
jhyo226,이거 ㅋㅋ 윗놈들이 숨길라고 자살시킨거네 ㅋㅋㅋㅋ,8
user-ut3mi6kw3u,한 놈이 잘못 한 것으로 도대체 몇 명이 죽는겨~~!!!!!!!,0
reujin3693,끝까지 다 파서 도려내라,1
Tomi929,은폐했네,23
user-zc9xf4mo9l,증거인멸했군 더 윗 선에서 냄새가 난다 중사 주제에 혼자서 대범하게 하지 않았다는거지 더 위에 막아줄 사람이 있으니깐 중사 계급으로 성폭력 한거겠지 여기서 덮으면 안됀다. 끝까지 파헷처라.,0
moon2078,다행히 해피엔딩이네. 성폭력으로는 어짜피 사형 못시키는데 알아서 자살해주니 고맙지…..그래도. ㅚ소한의 낯짝은 있어서 자살해줬네,2
user-vn7rq7vo2t,누가죽였나보네,5
woojac6546,얼마전부터 수감중 사망 사건이 참 많아지네 ㅡㅡ;;,0
bookjhm,스스로 목숨 끊으라고 압박이 있었을꺼 같은데 가족 협박하면서,1
santacross3589,이렇게 자살당하네,3
kangtoma,이놈의 가해자들의 인권 ... ㅅ ㅂ,0
hsr19933,작정하면 혀 깨물고도 죽을텐데 어떻게 막나요. 차라리 솔직히 인정할거 있음 인정하고 사는게 더 바람직했음.,0
user-mc1ew8ov8x,죽인거네...죽였어..,3
nzero1202,인권이 있는 사람한테나 인권이라고 칭하자. 사람같지도 않은 것들한테 인권이니 뭐니 막 갖다 붙히지 말고.,0
user-zr9yb1xi8l,죽는다고 죄가 없어지나~,2
user-yk8it5wi7w,또 자살 당했네. 도대체 이 정권에서 몇이나 자실 당해야 끝나지.,3
user-fn1lv5yd7m,뭐야 꼬리자르기야 뭐든 벌받아야지 윗선들 명백히밝혀야지 우리바보아니다,0
