작성자,내용,추천수
user-qf8lq8cu3j,"대한민국 군대조직이 이렇게 남성우월주의에 상명하복으로 보수적인 집단이라는 것이 여실히 보여진다. 여군이자 여성의 위치가 약자가 되고 희생을 감수할 수 밖에 없다니, 아직도 멀었구나 싶다. 하루빨리 개선되어야 한다",3
user-lp4on3cs8h,이게 정말 오늘 봤던 미국영화.. 노스 컨츄리라는 영화의 주 사건과 매우 흡사하네요 일하려고 광산에 갔지만 성폭행 당하고 상관한테 보고하니 핍박 받고 왕따 당하는 여성 광산 노동자를 다룬 이야기 인데요 결국 영화는 해피엔딩으로 마무리 되었지만 정말 중요한건 이게 모든게 실화라는 점 그리고 현대 얘기가 아니라 1980년대를 배경으로 벌어진 다룬 영화라는 것 이 매우 충격적입니다. 보면서 정말 힘들었지만 재미있던 영화였습니다. 한번쯤은 남녀노소 누구나 보시길 바랍니다. 너무 급속하게 발전을 하다 보니 제 생각이지만 시민 의식과 배려가 부족한 사회가 되버린거 같네요 .... 남자 문제 여자 문제가 아니라 특징성 이 있는 사람들이 문제지만 그걸 쉬쉬 덮으려는 사람들도 문제입니다. (작중에서도 여자들에게 까지 왕따당하고 핍박받았습니다. 남녀 문제가 아닙니다.) 저희는 이런 걸 보고 욕하는 것 도 욕하는거지만 욕만하는게 아니라 하루빨리 커가는 어린아이들이 이런 판단을 할 줄 아는 올바른 사람이 되길 도와주며 자기 자신도 한번씩 되돌아 봅시다. 다들 힘내시고 또 이런 일이 안 벌어졌음 좋겠습니다.,1
user-zj7wq6zh1z,공군에서 제대로 된 처리만 있었어도 극단적선택은 없었겠다. 성추행 처벌에 대한 확실한 처벌이 이뤄지지 않아서 불안과 억울함에... 사건 은폐 방조한 집단 전체 중징계 처벌하길,0
user-sh1ew5zu5d,가해자와 공군법무실 국선변호인을 신상공개하고 처단하라!,1
user-ss3mh7uv1t,본질은 성폭행이지만 중사의 자살 원인은 변호사의 행동으로 인한 박탈감이라고 생각한다,281
ajajaaja2231,법을 다루는 판사.변호사.검찰..모두다 공범이다.,0
user-ki5th6er2m,남편이 지켜줘야지,8
taekwondolifesmp9697,"모든 관련자, 국선. 등. 업무과실 등 명백조사 필요",0
user-gt7dm1lf1r,국가가 죽인겁니다ㅠ 부디 평안히 잠드시고 앞으로 다시는 다시는ㅠㅠ,0
cheon8980,국선변호사...진짜 이 사람도 공군이랑 한패다,1.4천
