작성자,내용,추천수
user-yd2nj2gn2w,범죄를 막는건 엄한처벌뿐인데 그런데 검찰 경찰 특히 판사! 모두들 잘 알고있다 그러나 사건이 줄면 즉 범죄율이 낮아지면 저것들은 전혀 죠아하지 않아 변호사들은 말할 필요도 없구! ㅎㅎㅎㅎㅎㅎ 간단한 문제 갖고 늘 개 질할들이지,0
user-vs3en6dx6w,"윗대가리들 또는 가족들이 당했어도 저렇게 감형해주고, 방치하나? 인권위, 여가부 뭐함? 이런 사건은 알빠노지 선동(돈)이 안되니깐",0
user-fm1np3zc1x,검사가 항소했다하니 기다려봅시다,0
henrypark1634,술먹고 한 폭행은 무죄 ㅡ술고래 판사협회 고문 ㅡ,1
user-nf9zi3sf5f,항소심 판사님 제발20년 전자발찌10년 신상공개 때려주세요,0
user-bf4lt6jd7x,강간살인미수인데무기징역가야지,1
user-uv2bj8rq3s,무고한 여성들이 범죄에 노출되는걸 묵인한 남자판사들도 공범임,1
user-dq5kh6fr9w,저 범인 신상공개하던가. 싸이코 판사 신상공개 하던가.,0
user-mi6dl9fk9o,징역 20년 전과범이라는데 항소이해가안간다,1
ashpoppy7136,이런 케이스만 때문에 판사 다 짜르고 ai로 대체 촉구 목소리가 커지는거다,2
user-hy7ne6nw7r,12년형에서 항소했다고하는데 2심판결은 묶고 떠블로 가~~~,0
BeWholesome1206,낮은 출산률도 이런 어이없는 판결이 한몫할꺼다 ㅅㅂ거,1
younggukyun5673,판사는장애있는사람만하는건가...,0
ivanillamint,애초에 판사들이 장애인임 다 바꾸자,0
ksj257,"제8조의2(피의자의 얼굴 등 공개) ① 검사와 사법경찰관은 다음 각 호의 요건을 모두 갖춘 특정강력범죄사건의 피의자의 얼굴, 성명 및 나이 등 신상에 관한 정보를 공개할 수 있다. 1. 범행수단이 잔인하고 중대한 피해가 발생한 특정강력범죄사건일 것 2. 피의자가 그 죄를 범하였다고 믿을 만한 충분한 증거가 있을 것 3. 국민의 알권리 보장, 피의자의 재범방지 및 범죄예방 등 오로지 공공의 이익을 위하여 필요할 것 4. 피의자가 「청소년보호법」 제2조제1호의 청소년에 해당하지 아니할 것 제2조(적용 범위) ① 이 법에서 “특정강력범죄”란 다음 각 호의 어느 하나에 해당하는 죄를 말한다. (생략 및 하단에서 정리) ② 제1항 각 호의 범죄로서 다른 법률에 따라 가중처벌하는 죄는 특정강력범죄로 본다. 특정강력범죄의 처벌에 관한 특례법에서 정의하는 '특정강력범죄'의 정의는 다음과 같다. - 살인죄 중 살인·존속살해, 위계 등에 의한 촉탁살인과 그 미수범 - 약취, 유인 및 인신매매의 죄 중 「형법」 제287조부터 제291조까지 및 제294조(제292조제1항의 미수범은 제외한다)의 죄 - 강간과 추행의 죄 중 흉기 등을 휴대하거나 2인 이상이 합동하여 범한 강간·강제추행·준강간·준강제추행·미성년자 간음 및 추행과 강간 등에 의한 치사상죄와 그 미수범 - 강도·특수강도·준강도·인질강도·강도상해 및 치상·강도살인 및 치사·강도강간·해상강도와 그 상습범·미수범 - 「폭력행위 등 처벌에 관한 법률」 제4조(단체 등의 구성ㆍ활동)의 죄 - 위의 범죄로서 다른 법률에 따라 가중처벌하는 죄 조건은 다 충족하는 것 같은데.",1
user-xi1vz1ne6x,2심 항소 ㅎㅎㅎ 무기징역 나와라 영원히 교도소 살아라,0
user-mw8lc1jf6z,한쿡은 가해자에게 관대해~충성! 가해자는 발기부전일수도. 욕구때문에 유사성행위를 할수있는 8분이다! 팩트는 판사보다 직장인인 내가 더 정확하다! 뻑하면 DNA타령! 세상이 스마트해진사이 나는... 광고 알제~~,1
JEFF-do2uh,술먹었다 12년??나도 술 먹고 12년준 판사 찾아가 때림 12년 주나?,0
user-dn5qi7eg5l,판사님 자녀분이 저런일당하고 12년 판결할수 있어요?,0
user-hg6oo1gh9s,"징역30년이 답이다. 저런 놈은 다시 저런짓한다. 술취해서 한 짓을 봐주면 ..강도,조폭 다 술먹고 저지르면 심신미약으로 형을 내려주는것보다. 술취해서니 의식없는 상태에서는 범죄가 더 크진다. 결론 술췻냈다 하면 가중ㅈ더벌로 10년더 징역을..",1
user-dj3hf8ge2q,유단자 3명이 일방적인 폭행하고 그냥가버려 한 남성을 숨지게 했는데. 징역 9년이던데 이눔 판사들은 기준이 대체멀까 살인은 9년 살인미수폭행은12년 술먹은건 둘다 같고 아 피해자가 남성이냐 여성이냐 인가,0
user-yd2nj2gn2w,범죄 예방이란건 간단해 중한처벌이지! 그러나 판검사경찰 변호사가 범죄율 떨어질까봐 손 놓고 강건너 불구경만 할뿐! 믿기 싫어두 이건 사실이다,1
KyungSeokOh,신상공개해라. 형량이 너무짧다.,0
user-zh5qp2cq2m,미국 같았으면 이 사건 형량 얼마임?,0
user-oo1hf5lb3g,폭행죄가그렇게커?고작 전치8주인데 ? 징역 10년이넘는게 말이되나 ???????????? 소설또쓴다 dna 미검출인데 성폭행무고죄로쌍방,0
