작성자,내용,추천수
user-oo5vr1ou5e,아 진짜 죄 없는 여자를 어떻게 저런 짓을 할 수가 있는거지? 판사님 보고 계신가요? 판사님 딸이라도 고작 징역20년이라는 쓰레기 같은 형량을 선고 하실껀가요? 진짜 마음이 아프네요 평생 트라우마로 살아야 되는데 20대면 꽃다운 나이에 저런 사고를 당하다니 마음이 ~ 안 좋으네요 부디 빠른 쾌차하세요 가해자 이현우 형량 더 20년 보다 더 높아졌으면 좋겠네요 ~~,134
user-ts8fo9lo9r,판사도 누가 판결내렸는지 뉴스에서 보도 해야됩니다,3
user-xv7ul2cz7c,범죄자는 판사들의 소중한 고객인가 봅니다. 적당히 처벌하고 다시 사회에 방생해야 또 범죄를 저지를 확률이 높기에 판사들 밥이 끊기지 않기때문에 그런가 봅니다. 모두 감옥에서 묵혀두면 범죄가 줄면 그만큼 지들 밥줄이 끊길거라 걱정하나 보네요. 그렇지 않고서야 이런 말도 안되는 판결이 나올수가 없죠,0
yoon2187,그 인간 같지도 않은 놈은 20년후 나오면 또 보복 사고 칠 놈이다 영원히 못 나오게 하는게 답이다 범죄의 값보다 피해자 입장을 먼저 생각하고 판결해야 하는게 아닌지... 법은 누굴위해 있는 건지를 잘 생각해 보면 답이 나오는데 판사는 뭔 생각인지 답답할뿐... 나중에 출소 후 피해자가 보복 피해를 당하면 책임을 질건지~,0
anyone3119,이 나라의 법관이 사회적 공감능력이 전혀 존재하지 않는다는걸 또 한번 입증한 판결입니다,0
kyubum84,대단하다 우리나라 판사님들 멋지다,0
insane_90,판사가 직접 당해봐야 이런 결정을 안내림 살면서 언젠간 반드시 한번쯤 당해보시길 바랍니다. 존경하지 않는 판사님,0
hok2242,판사 사상검증 전수 조사 꼭 해야한다,1
dhasmr1712,아니 우리나라 판사들은 대체 왜 이렇게 된걸까 …,0
user-dm1td8de9y,최하무기징역판결해야지 저런개같은게 인권이있나 판사들 딸들 손녀도 똑같이 당하라,0
aemiya,우리 판사님들은 마음이 참 너그러우셔 직접 당하셔야 너그러움이 사라지려나 보다,0
user-yg4kl8os4d,형량 선고에 영향을 줄 수 있다면 어떤 범죄자든지 형식적인 반성을 하는 것처럼 할 수도 있는데... 반성하는 모습을 보인다고 형량을 막 깍아주면 그것도 문제가 있다고 봅니다. 그렇다고 진심으로 반성하는 사람도 거짓 반성이라고 말할 수도 없고... 검찰 구형대로 35년 이상으로 선고가 나왔으면 좋았을텐데요...,1
user-ps7lx3rl1x,최환 부장 판사님 덕분에 죄없는 그녀의 수명이 20년 연장 되었습니다 . 미리 삼가 고인의 명복을 빕니다 .,0
user-pb4kx5sc8k,판사들아 국민의 염원을 이뤄주라,0
user-iz5dd5dn7j,"아 진짜... 대한민국 법이 엉망진창이란걸 보여주네 이 사건 판사, 검사 전부 나와서 기자회견하라고 얼굴 드러내고!!!!!!",0
user-bp8vf1hd9q,20년뒤 저피해자 아니고 또다른 피해자가 나올수도있는데 법원은 도대체 왜 20년? 진짜 이해가 안가네요 35년도 부족한데 20년... 할말이 없다 판사 너희 가족이나 딸이 그런일 당해도 저렇게 판결할것인가요?,117
chanshobbystory7911,피해자는 아무것도안했는데 쳐맞고 고통받고 벌벌떨면서 지내야되는데...? 가해자는 법으로 지켜주고있어 감형까지받고 뭔가 많이 잘못됐다고 한번쯤은 생각해봤을껀데 분명 왜그런 결론이 나왔을까 진짜 이해를 할수가없네,0
gpknkee,공적인 제재가 불충분하고 정의롭지 못하면 사적 제재로 끝장내 버려야하는 것이 사회정의에 부합한다 고로 저 판사놈과 가해자놈을 정의의 이름으로 국민이 사적 심판해야한다,0
miow2833,판사님도 어느날 아무죄없이 집가다 뒤돌려차기에 성폭행 의식잃어 보면 어떨거 같나요 오죽하면 구치소 동기분 저말 증언이 안보입니까 감형이라니 기가차서..저 억울한 여성은 공포에 떨며 이세상 어찌살라고 분하고 맘이 아프네,162
user-ct5dk8zq7q,이런 판결볼때마다 정의가 살아있는지 의문이 들고 이 나라의 법과 제도를 믿고 의지할 수 있는지 모르겠다,0
1065311,석렬이 형님이 우연히 기사내용보고 빡쳐서 법무부 질책해서 무기징역으로 바뀌길 바래본다!! 피해자분 영상을 보니 마음아프네요 하루빨리 회복해서 일상으로 돌아오시길 바랍니다..,1
user-bx4ek2qg3s,판사님 사회와 격리시켜야 합니다. 모방범죄 예방차원에서라도 감형하시면 않되는겁니다.,0
namunain6376,"아니 20년 살아도 나오면 50살인데, 당연히 나오자마자 보복하러 가지 이 미친 판사놈들아.. 에효 한숨밖에 안나온다 진짜;;",72
user-mo6jv2qf9t,늘 말도 안돼는 판결에 홧병나서 개인적인 복수와 처벌이 이루어 진대도 피해자들 편에서 응원할거 같습니다,0
chumihee2797,검찰은 꼭! 반드시!! 항소 하여 얼마간이라도 형량 더 받아내서 피해자와선량한 시민이 하루라도 안전하게 살수 있도록해야한다.,0
user-ye3oo5rj4g,판결이 참..어이없다.범죄자를 양성시키는 진짜 당신들이 진짜 범인이다.,0
user-ih5jx5qw2d,자기가족이 저렇게 당해도 20년뿐이 안줄라나??똑같이 한번 해줘봐야 판결다시 내릴듯..,1
