작성자,내용,추천수
StargazerJW,CCTV 영상만 봐도 건물 출입구로 걸어나가는데 아랫도리 주섬주섬 올리고 허리띠 여미면서 어그적어그적 걸어나가고 있더만 뭐! 판결에 확증이 필요해서 DNA 검사까지 하게된것이지 영상본 남자분들 중에 어 저자식저거 행동거지가 이상한데 라고 생각 안한 남자가 몇이나될까?,0
user-pf7fx4wp9j,판사들 믿고 마음껏 범죄 저지르는듯. 판사는 누구 편?,0
user-kt1fh1fx5u,이대로 12년형 판결되면 12년 뒤 무고한 여성 1명이 변사체로 발견될 것,0
user-ty4vc9iv5i,징역 25년 ! 또는 무기징역 사형,0
user-ss1tc1rs4l,판사님 당신 딸이 저리 쳐 맛앗도 지금하고 또같이 할건지? ㅈㄴ 긍금하네,0
hmy7456,정말 나쁜놈이죠 관계도없는 여자를 무참이 폭행을하고 간강을하려했으니 이런 쓰레기같은놈이 어디있겠읍니까 철저이 수사를해서 강력한 처벌을해야죠 판사님들 정신들 차리시고 엄벌을 해야합니다,4
user-ox9ov3jm5y,"성폭행할 의도가 없었다면 여자를 어깨에 매고 다른데로 이동할 행동을 할수 없다. 어깨에 맷다는것은 여자임을 간파한것이므로 하이힐이 벗겨진걸보고서야 여자인줄알았단건 명백히 거짓말이며, 엘리베이터가 멈추는 소리가 들렸다면 그냥 도망가지 기절한 여자를 들고갈 이유가 없다는 이런 간단한 판단도 못한단 말인가? 판사는 판단을 제대로 직업이다. 딴것 다떠나 전과 18범이면 설령 가해자에 억울한 판단이 내려졌더라도 그건 억울한게 아니다. 조심하지 않은게 억울해야하는 이유이기도 한것이다.",0
user-ok4bk9fl5n,근데이해가안가는제.성범죄아니라도이런범죄라면 무기징역해야지 ㅅㅂ,12
susu8612,사형이라는 아주 좋은 제도가 있습니다 판사님,4
TJkwon79,무기징역감을 12년때리는 한국사법부,0
user-vc8cb5yn4i,방생하지마걈저런거는ㅜㅜ 방생하면범죄생각만하는데왜재꾸방생해 갱생안된다고 이멍청한판사들아 공부만해서근가..멀몰라도한참몰라,0
user-wn7wd7sw7l,판사들은 이걸 기다림.. 그래야 성역을 구축하니 할 일 없어봐 다 무시하지ㅎ 풀어주는 이유 에헴,0
user-my5ro9bj5h,판사님15년이상때려주세요~~,0
user-yn2sc4qb2o,저나이에 12년 징역에 성폭력까지 더해지면 다늙어서 나오겠네 ㅉㅉ 서울역 한자리 비냐? ㅋㅋ,15
user-ol6tj4bz4o,한남기준 7분이면 7번 가능함 무기징역가야지,0
user-ju5gw1tl7u,판사님 전과 18범입니다 18범!!!,0
