작성자,내용,추천수
user-cz4jv6pw9u,저런 인간쓰레기는 평생 감빵에서 나오지 못하게 해야한다 사형.무기징역이 정답이다 여자분을 들쳐업고 사라져놓고 저놈 스스로 성폭행 검색했다는건 7분간 안보였을때 무슨짓을 했는지 안봐도 모든사람들 추정이 가능하리라 본다 무조건 무기징역 보내라,63
user-xr1en3cj3g,일단 하루 빨리 판사들 다 해고 하고 AI로 대체가 시급해 보이네요,0
user-eo4fo5gg5l,본인들 딸이 당헤도 12년 담당하시는 판사님 너무하시네요 40년 정당 합니다,0
user-ej6sk2sb4r,저 인간은 나오면 또 범죄 저지를것 같은데 반성도 안할듯 무기징역이 맞지 않나 ... ㅠ.ㅠ,1
user-cw8ru2jl7g,"성범죄 유무 밝히기 위한 피해자 옷 전체 유전자DNA추출검사 안했습니다. 최환판사는 사건과 직접적인 관련이 없다며 서면(글씨를 쓴 지면)으로 제출해라고 했습니다. 법정에서 판결하는 판사는 가해자의 인권, 편만 들어 줬습니다. 최환판사는 범죄자편 입니다. 전국피해자협회에 의해 판사가 승진되는 시스템으로 가야 성범죄가 많이 없어집니다.",1
user-yu7xi6vm9w,우리 자비로우신 판사님은 또 솜방망이 처벌로 사회에 늑대를 풀어놓겠지,0
user-zd5go5ut8n,이거 중형 안 주면 진짜 판사는 챗cpt로 대체해야 한다 반드시,1
user-yb6ts1gc3c,ㅋㅋ 법수준 대단하다. 뇌손상이면 일상생활 불가능한 수준일텐데 그럼 사는게 의미가 있나? 그 정도면 살해랑 비슷한데 그마저도 12년형 ㅋㅋㅋㅋ 지들이 당해봐야 형량 올리지 그 전에는 절대로 안올릴듯,2
jiminsong7,고작 12년이냐 판사들아 쫌! 너네자식이 당했다생각해봐라,0
user-cw8ru2jl7g,"항소심 맡고있는 최환 부장판사가 전국변호사협회에서 98점의 높은 점수를 받았지만, 서면 돌려차기폭행 재판에서 피해자의 변호인이 CCTV가 없는 8분동안 성폭행이 의심된다며 피해자 옷에 유전자 DNA검사가 필요하다고 말했지만, 최환 부장판사가 이를 받아들이지 않았습니다. 최환 부장판사는 민주적인 사건에는 의로운 판사입니다. 하지만, 성폭행 재판때는 가해자편을 엄청 많이 듭니다. 피해자의 고통을 전혀 생각하지 않습니다. 유전자DNA검사가 성사되었더라면 징역12년이 아니라 30년 이상의 징역형을 감빵에 쳐 넣을 수 있었을 텐데 말입니다.",1
user-xf7dd5jx3l,판사놈 정신 나갔나봐 50년 때려야 정상이지,1
fgr2536,권력자들의 악행!!전과자를 풀어줘야 다시 범죄를 저질러서 자기들 일거리가 생기지 법이 엄격하면 범죄 절대안일어난다! 그럼 판검사들 존재가 무의미하지! 이처럼 이유는 간단명료해!!!,0
mario5004,역대급 잼민이 징역안에서도 돌려차기하다 추가 받기를 간절히 기도한다,0
tjddnjs8531,"예전에 태권도를 가르쳤던 사람으로서, 저 남자는 무기징역에 처해야 옳다고 보여집니다.",1
user-qj9ql2tn4z,대체 판사색희들은 보복이 두려워 맨날 저러는거냐 지네 딸내미가 저런 일 당해도 12년줄려나,1
y2ktoo232,저거는 사람이 사람한테 할수 있는 행동이 아니다. 징역이 중요한게 아니고 몸전체 관절 마디마디를 산채로 끊어버려야 된다.,58
duhwankim4305,진짜 AI 판사로봇 만들어 바꾸는게 제일시급하다,0
user-lm1bw2fv9s,"도대체 판사는 어떤근거로 12년인지,,, 가해자보호가 먼저인가!! 답이 안나오네요!! 피해자 인권은 아예 존재하지를 않네요!!!! 이러니 국민이 분노할밖에,,,,,",18
user-gu2np5ob6x,판사 = 암기만 잘하는 싸패,0
HappinessWithSmile,우리나라는 법 때문에 망국으로 가는것 같다.빨리 AI판사가 나오길..,1
wild0205,저런걸 사회와 격리시키지 않고 풀어준다면 판사가족이 꼭 같은일을 당하면 좋겠다.,88
jaeukryu2249,너무나도 명백한 악행인데 왜???? 쫌 제대로 하자. 무기징역 가즈아~~~,0
user-bv8hv1xb5x,"10년의 형량도 피해자나 그 가족의 고통에 비하면 약하다. 재판부는 형량을 더 늘려서 판결부탁드리는바이다. 남자대 남자의 싸움도 과한데 여자에게 저정도로의 폭행이라니 사회관념,도덕상 용납안된다",0
dddqqq7564,고작 12년이라구요...? 저 여성분은 인생은요? 12년 후에 교화가 될 거라고 생각하나요?? 잘 살고 있던 한 사람의 인생을 저렇게 해 놓고 12년만에 나온다고요??? 제발 생각하고 판단해주세요 판사님!!!!!!!!,0
user-oc4yz6hs5v,한사람 일생을 죽여놓고 12년 무기징역 시켜야한다,1
user-cw8ru2jl7g,"서면 돌려차기 폭행사건은 어떤 판결을 하느냐에 따라 이범죄를 모방해서 더 무서운 사건이 많이 생길 겁니다. 국민들 여러분! 대한민국이 선진국이고 아주 경제적으로 많이 발전되었었고, 모든 분야가 눈부시게 발전했었지만, 그뒷면에는 이런 어두운 면이 있습니다. 국민 여러분! 가해자가 맘 놓고 활개치며 돌아다니는 세상을 못 본체로 방치하지 맙시다. 가해자편만 들어주는 대한변호사협회에 의해 높은 점수를 받은 가해자편인 판사가 부장판사로 승진되는 시스템에 문제가 아주 심각합니다.",1
whzy3s,이건 공부 안해도 12년 이상이 아니라 50년 기본 깔고 가야되는건데 판사 어케 했음?,2
sonheungmin9278,이 정도면 판사가 피해자한테 12년 시한부 인생 선고 내린거다,0
user-oh8rx3ct5q,기존에 소년원가도 또 교도소 가고 깜빵만 2-3번 이미 갔다온걸로 아는데.. 1심에 뭐 11-12년 밖에 안받았다며`~ ~ ??!! 판사 니 딸도 저렇게 쳐맞고 저렇게 당하면 똑같이 11년 형량 줘라...,37
user-wr2id9hy5x,참으로 개탄스런 일이~ 송장두 무기로징역으로,0
