작성자,내용,추천수
user-xr1bx3kl9b,법과 판사놈들은 더 이상 믿을 수 없습니다 .. 이젠 우리가 똘똘 뭉쳐서 범죄자놈들과 강력하게 싸워야 합니다 카라큘라 탐정님 파이팅 !!,396
_jellyfish__,사법부 권력을 쥔자들보다 행동하는 시민 하나가 더 멋지다 다들 제정신인지.. 전과18범을 .. 무기징역 때려라,0
user-id9wj5cb7u,쓰레기가 갈곳은 한군데죠. 제발 선진국다운 판결 바랍니다. 대한민국은 후진국이 아니죠!,0
kangsi22068,18범? 대단하다 감형? 반성한다고 ? 개웃긴다,1
JL-yp9kv,이정도로 극막무도한 범죄자를 고작 20년 무기징역 때려야지 ㅉㅉ,0
user-uv6xt8fp1y,돌려차기는 징역30년넘게받아야돼,0
user-dg2ik2po8z,못나오게해야지 그알에서보면 묻지마 살인범들 싹다 전과범 징역살다 나와도 정신 못차림 그게 왜냐면 그 안에서 손발이 근질하거든 ㅋ,0
ok3884,100년후면 우리는 이현우같애들에게 사냥당하고 도망다니고 숨어사는 무법천지의 범죄자세상이된다 판사님이 그런세상을 만드는중~충성!!!!,0
quaka77,부산고법 최한 부장판사 2018 115억 편취한 새마을금고 직원 징역 11년 선고 2023 부산 돌려차기 항소심서 20년 선고,3
Kgtjan,공개 잘한다!! 이 채널 적극 지지 한다. 대한민국법 물러빠졌다.이곳미국같으면 바로 머그샷공개 사형이있는 주는 사형이고 나머지주는 징역 2평생 감이다. 설익은 개인정보보호법 대한민국 아직 진정한 인권 후진국이다. 버러지만도 못한놈과 지구상에서 함께 숨쉰다는 자체가 역겹다.,0
user-ts3nd5ro3q,"근데 이영상에서는 신상공개가 피해자는 필요없다고 사적인문제가아니라 다른분들을 위해서 신상정보가 공개되어야한다는데 맞을까? 다른 뉴스에 인터뷰한거보면 신상공개는 피해자가 죽거나 범인이 무기징역일때 공개한다고, 신상공개가 꼭 필요한 상화은 지금처럼 피해자가 살아있어야하는경우에 신상정보공개를 해야한다하고 그럼 이분의 진짜 심리는 무엇이지",2
j.ay.829,이쯤되면 싸이코패스 검사하여 나라에서 관라 좀 하자,0
LL-pq1lj,무기징역이 아니면 다음 피해자는 내가 될 수 있다고 생각해보세요...,1
paulwalker4271,"대다수 선진국의 경우 전과3범이면 사실상 더이상 갱생이나 개화 불가로 최종 판정하게 됩니다. 미성년자나 촉법이라고 해도 사인이 매우 중대하거나 극악무도한 범죄의 경우 불기소라는 면책을 보장하지 않으며, 성인못지 않는 중범죄로 적용하여 성인재판을 받게 되며, 여러가지 다양한 범죄행위가 있을 경우 가중처벌이 적용되는데, 이를테면 무장강도 15년+ 살인 25년 + 금융사기 20년 = 60년 즉 징역 60년형을 선고받는데, 미성년 시절 범죄로 처벌받은 경험이 있을 경우 가석방 없는 무기징역을 선고받는 경우가 허다합니다. 피해자는 가해자를 상대로 민사적 손해배상을 소송할 수 있는데, 미국의 경우 징벌적 손해배상 소송을 걸 수 있으며, 피해자가 가해자를 상대로 소송 걸어서 자산 내역이 있을 경우 강제 몰수 추징을 할 수 있으며, 특정 기업이 현재 삼성 반도체 유출에 연루된 전현직 연구원이나 직원들에게 천문학적인 거액의 손해배상을 청구할 수 있게 됩니다. 미국에선 전직 우버 무인자동차 엔지니어가 구글 웨이모에 이직하게 되면서 우버 기술을 고의적으로 구글 웨이모에 장착하고 고안하다가 특허침해 소송을 포함하여 전직원을 상대로 거액의 손해배상 징벌적 배상 소송을 걸었죠. 해당 전 우버 구글 웨이모 엔지니어는 재판에서 패소당하여 수천억원의 배상금을 지불할 능력이 안되자 극단적으로 파산까지 하는 등 인생이 고꾸라졌습니다. 선진국에선 전과자는 그야말로 인간으로서 기본 자체가 글러먹은 부류로 간주하며, 참고로 옆나라 일본의 경우 범죄 전과자가 일자리 취직을 하기 위해서는 기본적으로 이미지 및 명예훼손 전과자와 거래했다는 이유로 계약파기 등 윤리적 문제가 발생할 경우 그에 따른 손해배상과 변제의 의무를 감당할 수 있는 보증인을 내세우는게 필수사항이라고 합니다. 보증인이 없으면, 취업은 자체가 불가입니다. 능력과 실력과 연령을 떠나서 최소한의 기본이자 표준이자 품격을 갖춰야 하는데, 촉법이나 소년원 교도소 복역한 전과자의 경우 기본중의 기본을 완전히 저버렸다고 할 수 있습니다. 일본의 경우 소년범죄나 범죄자의 경우 인간으로서 기본 권리마저 박탈당하게 되고, 교육받을 수 있는 학습권리마저 제한받게 됩니다. 상급학교 진학이나 선택의 기회가 없기 때문이죠. 의례적으로 의무교육 중학교 과정까지는 너그럽게 배풀어도 고등학교 과정부터는 선택의 권리가 없는 만큼 학습의 권리가 없습니다. 흔한 선진국의 경우 상급학교 대학 진학이나 사관학교 연방 정부 산하 교육 기관 입교를 하기 위해서 기본중의 기본이자 선결조건은 사소하고 크고 작은 법규 위반 경험이 판가름나게 됩니다. 미국에선 감정 제어를 하지 못한채 충동적으로 경찰관에게 대들어 공무집행과 단순폭행에 벌금이나 구금 등 처벌받아 학점GPA가 4.0 우수자에 체육 특기생이라고 자부해도 특정 대학 특기생 선발 장학생에서 박탈되거나 진학이 불허되거나 대안으로 미군에 입대를 하고 싶지만, 미군도 범법행위 위반 경험자에겐 관대하지 못하거나 중대한 결격사유에 해당되어 미군입대도 못하고, 경찰관이나 소방관 공무원 등도 지원할 수 없어서 결과적으로 사회로 부터 고립되게 됩니다. 전과 18범이라는 것이 그야말로 놀라움을 금할 수 없습니다. 웬만한 국가에선 전과3범이면 쓰리아웃 즉 형량이 매우 높아지고, 종신형까지 가능하게 되는게 일반적이죠. 한국의 경우 여론이 매우 좋지 않습니다. 가뜩이나 웰컴투 비디오 손정우 미국에 신병 인도를 거부한 한국정부때문에 서방국의 반발과 불신이 팽배하고, BBC나 월스트리트 뉴욕타임즈 CNN 등 긁직한 언론사들까지 범죄자를 방조하거나 은폐한 한국에 대해서 비판까지 하는 등 논란이 많을 정도입니다.",1
user-fw4vb1lp1p,부모가 이혼해서 보살핌이 부족해서 그게 감형의 이유라나 판사 말도 안돼는소리하지마소 이혼가정에서 자란이들이 얼마나 많은데 똑바로 자란이들이 더많아요,1
user-xu8gn8yo4k,판사 니 딸이여도 판결 그따구로 판결하나. 생각이 짤다.,0
user-rq2ls8ue1x,담담판사도 신상알고싶네요 어떤판사인가~,1
user-rw5lw8xv4f,조수빈 N번방사건 징역45 년 확정 돌려차기 징역20 년확정 이현우 교도소 좀반성해라,0
user-io4bw4jw6m,초범아니고 재범인데 왜 감형의 대상이노 ㅋㅋㅋㅋㅋ 나라꼴 잘 돌아간디 ㅋㅋㅋㅋㅋ,1
modelfly6226,그지같은 감형은 왜해주는거야 진짜,0
