작성자,내용,추천수
user-in1lb4jl6i,판사를 AI로 바꾸자 그게 100배 정확할거 같다 진심,0
yjhwang7855,감옥 수용시설이 부족하니 어쩌니 하면서 감형때리고 하지말고 사형 집행 좀해서 정리좀하고 이런것들 늙어 힘없을때까지 격리좀하자.,0
user-wr8kc4db1q,징역도 아까우니깐 은가누한테 똑같이 맞기 부탁드립니다,1
user-wd2wr7jm9c,제가 볼 떈 가장 합리적인 형량은 175년 + 20년간 노역 정도 주면 적당할 것 같아요.,0
germanwatcheskorea,"전과 18범을 양성하는 나라.. 재판부가 공범.. 반드시 AI 또느 챗 GPT가 판결하거나, 동남아 판사 수입해서 써야.. 서민들만 당하는 이런 일 없어진다.",2
faneliakl,전과가 도대체 얼마나 쌓여야 저런인간이 사회와 격리되고 피해자가 안나올수있는건가요? 법이 존재하는건가요? 솜방망이 처벌을 한 판사들 당신들이 다음 피해자가 되길바랍니다.,13
2tv82,아니 다른걸 떠나서 전과 1~2범도 아니고 많이 봐준다고 쳐도 3~4범도 아니고 전과 18범이 멀쩡히 사회에 돌아다는다는것 자체가 말이 안된다.. 이런애들 돌아다니면 우리같은 평범한 국민들은 잠재적 피해자라고… 언제 당할지 모른다고 시한폭탄 같은 애들때문에.. 진짜 판사분들 제대로 판결해서 진짜 심각한 범죄자들은 사형까지도 바라지 않으니까 제말 무기징역 이라도 때렸으면 좋겟다.,0
user-vy2yk3jn7n,판사들 셍각 잘해야된다고 본다. 길어야100년 인생을 저리살다니. 악인의 길은 망하리로다ㅡ,5
user-fb4hi1tn7m,저런놈에게 감형을 해주다니.. 반성은 절대안할 악인 탈옥도 불사해 복수한다는 새끼에게 감형해준 판사는 엄벌에 처해야함,0
sucole7623,헉 세상에 저걸 판사가 어떻게 판결했다고 와 욕만 나온다,0
user-ez8ly9ci6t,저런 인간들이 사회를 활보하고다니니 판검사들 욕을하는겁니다,0
user-jv7zh6qx7c,잔혹 안해도 줄텐데 참 인간이 아니다 무기징역,1
febsuper2547,애초에 저런거 사형 시켰으면 피해자가 더 이상 생기지 않았겠지. 이 범죄자만 대접하는 판사들아,1
parkdavid4702,사회악은 결국 판사들이지 크게보면 사법부 전체이고 끊임없이 악을 만들어 낸다. 음주운전 하나만 봐도 알수 있지,1
PyeongTaek_BatMan,'촉법소년' 이라며 처벌을 가볍게 해 놨으니 결국 바늘도둑이 소도둑 되는격.. 법을 개정해 교도소 한번 갈때마다 형량이 2배 이상 늘어난다고 만들어놔봐라.,1
user-gp5dv2yl8d,피해자 인권보호와 개안정보보호를 최우선시하는 대한민국에서 법을 집행하는 판사들부터 뿌리채 개혁해야하는데 범인검거하는 검사개혁못해서 안달들이죠~~힘들게 잡아온 범인들에게 방구석에 앉아서 법책만 뒤적거리다가 솜방망이 뾰뾰뿅 두둘기니 기가막힙니다 판사들이 결정적인 마지막 구형정하는데~~,0
user-dp9dy6lu2c,악을 제대로 응징하지 않고 처단하지 않으면 저런 현상이 발생한다 악을 행해 다른 사람들에게 엄청난 피해를 입히고도 반성없이 발악하고 발광하고 보복운운하는 가증스럽고 뻔뻔스런 작태를 보이는 것이다 지가 죄를 지어 죄값을 치루는 건데도 보복타령 한다는거 자체가 남은건 악밖에 없다는 얘기다 저런 종자덜은 법을 개정하든 새로이 제정하든 가장 고통스러운 방법으로 ㄱ ㅗ 문사 시켜야 된고 저런 한심한 판결을 내린 법관덜도 면상에 구멍내 ㅈ ㅜ ㄱ여야 된다고 생각한다,0
hitman6763,"저런 인간 1번 풀어 줄때마다,,,무고한 시민들이 인생이 망가지는 불행을 격는다는걸 알면서도 계속 풀어주는 상황,,, 저런 인간은 미국 처럼 징역 1천년을 때려야 그나마 사화가 안정 될겁니다,,,제발 법좀 강화좀 합시다,,,정말 갈수록 대한민국이 무법 천지가 되는듯합니다",0
semikim6442,판사직을 AI로해서 멍때리는 사람판사들에게 본을 보여줘야 한다. AI는 물욕도 야보도 없으니 피도 눈물도 없으니. 부자의 눈치를 볼일도 없고. 법을 잘 준수해서 형량을 때릴것이 아닌가. 누가봐도 악질한 놈을. 형량을 깍아 세상에 뿌려 놓는 인간판사는 사라져야 한다.,0
daheecho6844,보호 감호제를 부활시켜서 저런 놈은 징역살이 외에 보호감호 최소 10년은 더 살게 해야 합니다.,0
user-lt6sl9jz3d,저런넘은 사회에 나오지 못하게 해야지 왜 감형해줘??? 판사 실명공개해라 지가 당하면 똑같이 감형해주나..,0
ysy294,판사를 제거해야 나라가 편햐...,0
