작성자,내용,추천수
user-tx8cu8bp2n,20년 ㅡㅡ 아이고.........................ㅁ1친 개학민국 법이란참..ㅋㅋㅋㅋㅋ 20년 판결내린 판사늠 누군지몰라도 그 딸래미 똑같이 피해자처럼 당했으면 합니다 그래야 정신차리지,0
user-io5ru4yv2z,왜 무기징역이 아니냐? 법원장 니 자식이 저런 범죄 당해도 같은 판결을 내릴 것이냐?,1
airmark2win,판사가 구한말 사람인가? 30년이면 50대 출손데 한참 왕성하게 범죄 저지르기 쉬운 나이네~~ 피해자는 보호프로그램에 들어가나? 위치추적은 누가? 범행전 30분전엔 출동 가능? 아이쿠야~~~,0
abcdefghijklmn941,"검찰은 35년, 판사는 20년. 형량 적은 법이 문제가 아니라 저 판사가 문제 맞네요.",0
OK-vx5vo,선한 피해자분 외국으로 빨리 도망가세요!~~~~,0
user-rg8pt3xt6m,우리 판사님 가족이었으면 아주 죽여버린다고 바득바득 댔을텐데...,0
user-ug6qy1nn4v,이런놈들은 무기징역을 해야한다 한동훈장관은 범죄자 마약 간첩 다집아 들려 강력처벌할거라고 믿습니다,0
user-qv5qh4wj3n,20년이 뭐니! 무기징역 때려라!!,0
user-ug2pt2kd3u,항소심 20년선고 검찰이 구형한35년에 한참 모자란 고등법원 선고 1심12년 피고인 항소 피해자도 같이 항소 했는데 금일 1심에서 8년 추가되었네여 성폭력특별법이라고 소위 강간 판사님께서 그러네여 피고인 이xx 32살 동안 11년동안 교도소에 복역을했다고 합니다.,0
user-zs3jg9vo7d,내가그랬제 ㅋㅋ 20년받는다고 역시 반타작해준다니깐검사35년부르면 무조건절반깍아준다니깐 판사들이미쳤어,0
user-yd2qb4tx7q,저런 인간은 구제 불능이다,0
user-dx1bw8gu3c,출소후에 피해자 또당하면 그때는 판사도 같이들어가라,0
user-kk3zf9kv7c,판사 미쳤어,0
seok32,"징역 20년 장난하나? 무기징역, 사형 시켜도 모자랄판에. 차라리 지금 무죄석방해라. 몇명 더 돌려차라고. 돌려차기 학원도 차리라고 해라. 판사 몇명 돌려차라고.",0
stellac9983,판사가 누구라고? 강간이 왜 미수냐? 바지 안쪽에서 DNA 도 나왔고 항문에서 피나온다는 의료기록도 있는데. 보복까지 하겠다는 개쓰레기한테 고작 20년? 사적제재 하라고 등떠미네. 어떤 경우에든 피해자보다는 가해자가 되어야겠네…,0
peacelove3773,판사가 저질이네!! 이해력 부족에 결정력 부족에 공감력부족..고루 갖추고 그자리 않아 참 인식이 꼰대,0
user-wv6nv5jo2p,20년도 짧다 보복예고하는 놈은 무조건 무기징역이 적당하다,2
ethankim7702,제발 상고해라 징역 40년형 때리게,0
user-lb7yf6jy1c,1심에서 징역 12년이었는데 2심에서는 20년이 나왔네요. 검사님 포기하지 마시고 3심까지 가보시는 건 어떨까요?,0
user-fl3zk3dx2f,무기징역 을 내려야하는데,0
user-nv1cc4sb4h,이쯤되면 판사가 공범 아니냐는 댓글도 무리는 아닌듯,3
cocoivory,중간에 가석방이라도 되서 더 일찍 나올수도 있는데 20년은 진짜 너무 짧다ㅠ,0
lll-zz4kt,아동학대하다 죽이고 냉장고에 쳐박아도 7년인데 뭐 어쩔 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
mymyo9113,"보복성이 강한 말들을 많이 하던데,,,, 20년 후에 피해자의 입장에선 어떨까요?",0
geenajo6343,"50대에 출감하네~ 50대도 팔팔한데 어쩌나,, 출감하면 또 어떤 멋진아가씨가 재수없어 돌려차기 당하려나,,?",1
user-bc3wx2gg1b,전과18범에 이사회에 무기한격리가 맞는데 형량이 너무 관대하네 형을살고나오면 보복에 재범가능성이 불을보듯뻔한데,0
kor8543,언잰간 판사 니 자식들이 똑같이 당하길 바란다.,0
user-io8gj3jv4u,20년 뒤에 돌아가실꺼 같은데 조의금 미리 내려면 어떻게 하나요,1
user-fy5xr9lx9z,현우야 힘내!!!! 너 지지하는사람 존나 많다. 판사가족 얘기 드립이라고 씨부리는놈들이랑 너한테 형량 많이줬다는 사람들이랑~ 법공부 하는사람들같은데 법에 대해 관대한 얘기하면서 제2의 현우같은사람한테 감형 시킬 사람들!!!!!!!!,0
kimena1397,반성한답시고 감형시킨놈이 유사범죄로 한두번도아니규 전과가 18범쌓였으면 괘씸죄로 형량 더 때려야되는거 아닌가요? 감형받은자 유사범죄 또 일으킬시에는 오히려 가중처벌하는 법안 시급함,0
bakyeon6093,판사가 미쳤구만,0
user-ov1pt3kl1k,"피해자는 20년동안 두려움에 떨며 살다가 20년 후에는 죽거나, 죽은거나 마찬가지로 살겠는데..;;",2
user-du8rs4nt4o,그렇게 공부해서 판사되면 뭐하냐???ㅋㅋㅋㅋㅋ 세상을 보는 시야가 이따윈데........,1
user-yi4zp9sk6r,나도 가해자가 강하게 받길 원하지만 매번 국민 감성대로 바뀌면 그게 범임?1차원적으로 엄벌못처하는 법과 그걸 개정못한 국회에 먼저 화가 나야 정상아냐?법내에서 판결한 판사를 욕할게 아니라 . . .매번 국민을 대변한 처벌이 나올라면 또 이정도 매번 이슈가 이정도 되야하는데 이슈안되고 국민 감수성 못받은 가해자는 그럼 다른처벌 받아도되냐고 . . . 법이 바뀌어야지 왜 메뉴얼을 가지고 핀결매랴야할 직군을 가족이며 저주를퍼붓는지 모르겠다,0
user-uq2uu3ox7d,고위층 자녀였어도 저런 판결이 나왔을까?,1
user-pk8qc6ws6b,피해자만 억울하지 가해자는 또 상고라는 좋은 법이 있잖슴니까 범죄자 양성소 대한민국 이러니 하루하루 범죄가 끊이질 않지,2
user-wm3hz8hi9t,51살 나오면 아직 성욕 충분할건데. 그때는 선풍돌려차기로. 기절시키고 하겠네. 미래에 성폭행 당할 처자 불쌍해서 어쩌나... 판사가 처돌은 인간이네,0
CHATAEHWA,법치국가?? 지나 가던 개가 웃겠네! 전과 18범인데 대단해 진짜,3
user-fg9zx3dw5i,그냥 사형선고하지.. 35년동안 내 세금으로 밥쳐고 살텐데. 죄 지으면 공무원 되네,0
user-zj6pq7py3q,무서워서 못 살겠다 이민가야되 정의는 없다,0
user-fq3sk3gt5j,이럴빠에는 연변 살인청부가 빨르겠다 불안해서 살겠어 피해자는 언제나 판사가 사람 될까,0
