작성자,내용,추천수
roadfightermr.878,"판사가 범죄자 양성 조력자다!!!~~~강간 전과 18범이 될때까지 감방에 안썩게 만들어준 판사들도 처벌받자~~뭐햇냐?? 판사 니들이 강간 전과 18범될때까지 계속 범죄인을 풀어주고, 또 풀어주고 했잖어!!! 판사가 사회악을 조장하네!!",3
user-jm7zr5bz1p,가해자는 징역살고 사회생활하면 끝인데 피해자는 평생 정신적피해보고살아야되네 ..,140
user-gl8iw8dn7x,"와,,,,왜 이리 무고한사람을 .. 모른다 기억이안난다... 법이 너무 가벼우니... 진짜 화가납니다",3
basiliokim6902,양형 기준이 저 따구라니.. 지나가는 초등학생한테 대리판결 시켜도 해당 판사보단 잘하겠네. 판새 딸이 저렇게 맞아서 생사를 오가도 8년씩이나 감형해 줄 수 있는지 참 궁금하네.,4
user-zy5og4yg5l,꼭!! 하늘이 있다면 저렇게 가만히 나둔 판사들 가족들이 똑같이 당해서 억울한 피해가 생겨야! 판사 자격 없다는걸 알아야지!!! 그리고 우리나라 법 부터 문제!! 증거 자료 다 있음 !! 그냥 사형 시키거나 악질 범죄자들에게 국민들 세금으로 왜 저런 인간들 밥을 먹이냐고!!,59
user-dfjrkel1ri3ui,저런 인간이 가진 걸 인권이라고 해야 하는 이유가 있나? 진짜 인류에 악이 되는 인간은 없어야 선하게 사는 사람들이 더 선하게 살아갈 수 있는 데 도움되지 않을까요?,52
user-kj3wf4ek9h,우리나라 사법부도 정말 쓰레기가 되었네ᆢ욕도 아까운것들이다ᆢ우리나라 검사 판사 이대로는 정말 안된다ᆢ잘못한 판결과 조사한 검사 판사는 다시는 법정에 쓸수없도록해야한다ᆢ변호사도 할수 없도록 스스로 책임감을 가질수 있도록 법을 만들어야한다ᆢ절실하게,3
user-gl8iw8dn7x,"우리나라에서 일어나는 사건들 , 살인자들,범죄자들의 재판을보면 진짜 왜 이리 엉터리일까요 진짜 대한민국 힘없는 국민의로써 너무 화가나고 짜증납니다",1
user-si3ux9di1p,어제는 일산 오피스텔에서 성범죄자한테 40대 여성이 살해당함 우리나라는 왜 이렇게 범죄자 관리를 못하는 걸까,104
nicolekim393,판사가 미쳤군 ㅠㅠ 지 여친한테 하는꼴 보면 출소하자마자 살인 날 판국인데 가식적 반성문에 8년 감형이라니 ㅠㅠ,3
ony1004,사회로부터 격리시켜야합니다,1
user-gj3tg3ft2w,살인미수 아닌가요? 진짜 끔찍하네요 사회에 못나오게 해야합니다ㅠㅠ,21
awesomehsh4873,재판부도 딱하다 저인간 12년형 받고나와서 또 어떤 인생을 망가뜨릴수 있는데 12년형이 말이되나? 범죄이력도 엄청나고 인간이될 놈이 아닌데 ㅉㅉ,1
user-eu6fm6cr6b,"미친 거 아냐 절대 봐주면 안되지. 전과가 한 둘이 아니고 출소후 짧은 기간에 범죄가 재발했는데 고작 본인의 죄를 인정했기에 정상으로 보아 감형해준다고?? 반성문 보니까 정신 못 차렸드만 협박 편지도 보낸 마당에 방송까지 나왔는데 여자친구, 피해자 제대로 보호해줄 거 아니면 절대 못 나오게 판결해줘야지. 처음 뉴스 나왔을때도 충격이었는데 뒷배경 알고 나니까 더 충격적이네 사람 아니다 저거.",16
user-si3nl6gs8g,아휴 속터져요 이런 판결 가해자도 벼락맞아 ㄷ졌으면 좋겠다요 반성문은 미쳤다고 판사한테 바치냐고 판사한테 잘못했냐고,69
user-ig7ki2mo4b,대한민국 사법기관이 언제쯤 국민들의 신뢰를 얻게될지.....참 한탄스러울뿐!,4
mintbene7404,술에취해서 기억이 안난다면서 흉기 있었냐고 묻는거에 없었다고 잘도 대답하네 술취해서 기억못한다고 하면 빠져나갈 수 있다고 생각하는거 어의없다 저런생각 못하도록 술먹고 범죄 저지른 사람들에겐 죄를 더더더더 엄중하게 처벌했으면 좋겠다,0
user-km7wm6wx7e,감형이 말이되나 살인미수 자체가 살인자다 피해자를 두번 살인하는 물러터진 법 ~ 정말 답없다,26
user-xw4ey4om2w,살인미수라고 12년? 피해자가 느끼는 두려움과 트라우마 생각하면 고작 12년을 준다고? 말이 안돼잖아..,6
usfrankline7758,"경찰도 초동 수사를 다각화 해서 모든 정보를 검토후 남자와 여자를 폭행한 것은 무엇때문인지를 판단해야 한다. 돈, 금품? 아니면 성폭력이다. 전혀 알지도 못하는 사람이면 뻔하다. 그런대도 경찰은 단순하게 처리한것이 너무 비상식적이다.",1
user-some_see,댓글에 12년이라고 하는데 위대하신 대한민국 판사님께서 범죄자가 죄를 인정한다고 8년형으로 줄였는데 성범죄자가 또 형을 줄이기 위해서 항소를 하셨답니다..ㅅㅂ,119
rkdwjsdu,판사는 출소한다고 과연 교화가 될 사람으로 보여지냐????그냥 평생 사회와 격리를 시켜야지 나오면 큰일 나겠다.,6
hongsunho,뉴스를 볼때마다 화가난다. 이 쓰레기놈은 살인과 성범죄 모두 처벌 해 줘야 한다.,1
user-cb2om4qq6u,사회로부터 영원히 격리시켜야될 괴물이다 양심도 반성도없이 되려 보복을경고하는 저런 싸이코를 사회속에 풀어두고 단속하는건 국력낭비다,9
user-cp9lw1fz9k,재판부는 대체 누구를 위해 존재하고 판단하는건지…참으로 개탄할지경! 판사란것들 법들척이며 상식적이지도 않는 피의자편들면서 형량때리는 같은 범죄자! 판사들부터 자격검증필요해보이네 맨날 법령이나 공부하지 죄의 무게는 글로만 정하는게아니다 선진국좀.보고.배우길!,4
user-is7by6gb6f,대한민국 법은 법도. 아니다 피해를 당한사람만. 억울하지 앞으로 법으로 해결하지말고 저런놈들은. 직접처단 하는게 맞을지도 법은 믿을게 못돼,4
user-wr3ob9ou5d,"범인의 전 여친 별칭 모음 10:22 ""범인과 도주한 여자"" 11:15 ""겁이난 여자"" 12:21 ""사실을 알게 된 여자"" 12:51 ""보복이 두려운 여자"" 13:59 ""황당한 연락을 받은 여자"" 이런 거 가짜사나이같은 예능에서 웃기려고 쓰는 자막 아니냐? 제정신인가 편집자",30
sunippang5834,이 나라 사법부는 미쳤다 그들의 판결로 인해 피해자가 고통받고 재범이 일어난다면 오로지 그건 재판부의 잘못이다,0
user-qt3zl3bx2u,판사님 생각 잘하시고 판결하세요? 짜쯩납니다. 악질 범죄자 인대 형량이 적습니다.,158
user-eb7ej2hu9p,가해자..출소하면 피해자 또 다시 폭행하겠다고 했습니다..이런 사람 같지도 않은 사람이 멀쩡하게 다니는 사회가 정말 바람직할까요..,1
sam-qh9ru,판사 가족이 똑같은 일 당했으면 좋겠다는 댓글 싫어했는데 이제 공감하게 됐다 31살이 전과18범 되도록 방조한 사법부 범죄하기 좋은 나라 대한민국,2
user-wn7sb9cb6j,대한민국 재판부는 볼수록 역대급인듯. 상식이라곤 찾아볼수 없는... 대한민국은 사법부가 문제야,6
laphaelajung5582,이게 재판이야. 재판부 당신 가족이 꼭 저렇게 당할 기회 있기를…,2
user-wz9qh5el1r,저새끼 하는말 전부다 거짓말이고 애초에 성범죄하려고 치밀하게 계획했네 저피해자가 그냥 딱 표적이 되었던거고 서면에 미친놈들 진짜많음 나도 그날 원래 웬만하면 차다닐때 집에가는데 그날은 친구만나고 어쩌다보니 새벽2시쯤 되서 집에려고 서면 엔씨쪽으로 가서 택시잡으려 했는데 뒤에서 어떤 남자가 계속 따라오는거 같아서 이상하다 싶었는데 혹시나 방향을 다른쪽으로 틀었더니 그래도 계속따라와서 뭐지했는데 일단 택시부터 타자고 했는데 택시도 안잡히고 건널목 쪽으로 봤더니 나를 마주고보고 담배피고 있었씀 너무소름끼쳐서 옆에있는 편의점 들어가서 물건사는척 했더니 편의점 밖에 검은 모자쓰고 계속 나를주시하고 있길래 편의점 알바한테 저남자 수상하다고 도움청하니까 본인도 느꼈다고 무턱대고 경찰에 신고했다간 보복할수도 있으니까 아빠나 남친이나 남동생 보고 오라고 해서 데릴 러오라고 해서 남친한테 전화하니까 남친이 택시타고 10분도 안되서옴 더무서운게 그10분동안 안가고 계속서있더라 남친얼굴 보자말자 바로 줄행랑치더라 알바한테 고맙다 인사하고 나옴 그뒤로 트라우마 생겨서 누군가 나를 쫒아온다고 느끼면 바로 택시타는 습관이생김 그게아닐수도 있는데 일단 내가 안전해야 되니까ㅠㅠ,132
morigeratiofides3856,12년이 말이되냐.무기징역 해야지.저건 절대 사회에 풀어놔서는 안된다,1
user-ry9et6qe8h,진짜 처벌너무 약해;; 이상한 나라야,1
