작성자,내용,추천수
kimberly-hs2nd,이걸 계기로 제발 이 사건 뿐만 아니라 다른 중범죄도 강력하게 처벌했으면 하네요. 피해자분의 언플이 굉장히 크게 작용하여 온 국민의 분노를 산 것 처럼 제발 제발 다른 사건들도 이슈화되어 피해자분들이 안심하고 생활하는 사회가 되었으면 하네요.,3
SKang-hi1vi,가석방 없는 무기징역형이 합당하다... 그렇지 않으면 출소해서 틀림없이 같은 범죄를 저지를 것이다... 애꿎은 피해자를 양산시키는 재판부는 진짜 각성해야 한다...,1
user-kh5yq4mv1n,판사님 반성할줄 모르는 악질18범 영구 사회격리 시키세요 이런 악마는 사회에서 영구 격리시켜야 합니다,0
CAKE-jv9ts,"가해자가 출소하면 50대. 이 나잇대의 남성은 엄청난 완력을 가지고 있습니다. 가해자는 피해자의 이사한 집주소까지 알고있고, 보복 의사를 분명히 밝히고 있습니다. 20년의 형량은 피해자를 보호하기에 터무니 없이 적습니다.",3
jurimmy,"돌려차기범의 법앞에 당당한 모습을 보면 '어? 법이 그렇게 무서운게 아닌가보구나, 판사들 괜히 별것도 아닌 헌법 끼고 허세부리는거구나' 싶다. 판사님, 법으로 밥벌어 먹고싶으면 이런 법무서운 줄 모르는 막 사는 애들좀 없게 똑바로 좀 합시다.",0
user-lc3ol8ut4v,재판부도 서운하다. 저런 인간은 무기징역 아니면 평생 늙어 줄을 때까지 고통스럽게 고통의 맛을 행할 수 있도록 해야 합니다.,44
toolman5620,대법원에서 형량을 검찰 구형량으로 변경해 주세요.,22
user-oy6uu1ce6r,다시는 사회에 못나오게 제대로된 법집행 부탁합니다. 판사양반! 또 되지도 않는 형량부여하지마시고...,0
jckang1628,우리나라 형사피해자들은 법이 보호해주지 않는다. 그나마 피해자가 이리 뛰고 저리 뛰고 증거수집해서 형량을 높일수 있었다. 각자도생 해야 한다.,0
user-rd8hx4hh1w,진짜 저런것들이 있기에 사형이나 태형이 꼭 생겨서 공개처형해야 저런범죄가 줄어듭니다. 범죄자이며 전과 18범이였던 괴물을 인권에 논한다니 참 세상거지같습니다. 신상공개가 마녀사냥이라뇨 참 나라가 쪽팔립니다.,0
lsk3741,"억울이라... 언제 ""억울""의 사전적 의미가 바뀌었나? 저런 인간은 +50년 격리를 시켜야 한다. 판사님의 올바른 판단을 바랍니다.",58
swing4564,민심을 읽은 법의 정의로운 심판이 있길 바래본다,1
