작성자,내용,추천수
user-rm8br2yc9i,어떻게 이런 뻔한 결말의 사건이 1년이나 지나서야 성범죄로 인정이 되냐 피해자는 진짜 뭔 죄고 1년 동안 얼마나 힘들었을거냐고,0
user-ro1hg1fd5t,이 영상 볼때마다 화가 난다. 동시에 불안과 공포도 같이 느낀다. 저게 과연 인간인가? 가해자는 피해자를 죽이지만 않았다. 사회에서 영구 격리시켜야 한다.,48
kayh5150,사형 안 시킬거면 형 기간 내내 매일 돌려차기하고 머리 밟기 추가해주세요,3
QlqlQqlqlq-dx8mb,다들 모르시겠지만 현우는 중학교때 20대 초중반 성인들과 항문성교를 꾸준히 해오던 친구입니다 그당시 같은반이었던 저는 현우가 학교도 잘 나오지않고 지각하는 경우가많아 자주 현우집에 담임의 부탁으로 데리러 많이갔었는데 그때마다 현우의집에는 성인 5~6명이 옷을 벗은상태로 누워있었습니다.. 현우는 아버지의 영향으로 남성의 항문에 크게집착하는걸로 알고있습니다 어렸을때부터 아버지에게 당하면서 호기심을 키워왔던걸로 알고있습니다 그러다보니 여성으로 만족이 안되다보니 보다 힘이좋은 남성의 항문으로 만족을 해왔고 오히려 그때부턴 여성에게 혐오를 느껴 여성을 대상으로만 수많은 범죄를 해왔던거입니다..,2
DukF,아니 대체 왜 전과 18범인 새끼 억울하단 말에…. 집앞에서 당하는 영상 너무 경악스럽다 못해 분노가 생깁니다. 다리 절단내서 평생 불구 만들어도 후회하고 반성 안할새낍니다 꼭 불구되서 사는게 고통인 삶을 살길 바랍니다 피해자분 ㅠㅠㅠㅠㅠㅠ 힘내세요,0
user-kl6bp1qc1d,시간이 한참지난 사건이 뉴스 나오자마자 안나오던 추가정황들이 바로바로 나와지네ㅋㅋ,31
user-pr1lh7sv6r,피묻은 청바지 사진만 봐도 섬찟한데 피해자분 얼마나 두려우셨을지…진짜 용서가 안되네요,1
user-jo6nv2yi1i,"이 모든 상황이, 본인이 기억을 잃어버린 것 때문인가 싶다는 피해자의 말이 너무나 아픕니다. 당신 잘못이 아니예요. 가해자를 제대로 처벌하지 못할 것 같은 현실을 비판하는 자조 섞인 표현으로라도, 그런 생각조차 하지 마세요. 당신은 아무것도 잘못한게 없어요.ㅠㅜ 자기보다 물리적으로 약한 상대를 대할 때는 온 힘을 다해 폭력을 저지르면서, 법적으로 힘이 있는 수사관 앞에서는 세상 예의바른 척은 혼자 다 하고 있는 가해자의 모습이 진심으로 역겹습니다. 저 자가 세상에 다시 나오지 못하도록 법이 피해자를 보호해 줘야 하지 않겠습니까? 가해자의 사정을 먼저 봐줄게 아니라????",27
holymoly1289,그냥 어디광장에 35년동안 묶어놓고 지나가는 사람마다 돌려차기한번씩 하게하자,1
_sojj8002,우리나라는 형이 너무 약해… 평생 가둬야지,1
cse2202,겨우35년이라뇨 가해자가 70대에 출소하면 어린이상대로 무슨짓할지 모릅니다 사형시켜야합니다ㅜㅜ,1
user-yn7dd3uy2y,시원하게 돌려차기 한방으로. 35년 인생을 바꾼 당신. ㅋㅋㅋㅋㅋㅋ,1
user-mq9hq4gh1i,무기징역으로 보내야한다. 저런인간들은 사회생활 못하게 감방에서 죽게 만들어야한다.,0
user-ny9wq9ty6y,사형시켜 제발 남자가봐도 이건아니야...,100
brainlee3860,양아치가 본인이 양아치가 아니라는 말에 빵 터졌음,0
user-bo6pt1qp6p,첨엔안나온 dna가 다음엔 나온거도 신기하네,26
dsgcloud6092,저렇게 피해자가 온갖 증거를 다 제출하는데도 1심 판사새끼는 뭐하냐?? 피해자분 힘내세요! 힘들고 지쳐도 저런 나쁜놈은 다시 사회에 풀어놓으면 안됩니다. 모두를 위해서 끝까지 싸워주세요. 최소 징역 35년은 받아야 합니다. 사형이 베스트이긴 하겠지만 대한민국 법과 판사는 ㅂㅅ 같음.,0
user-po3cx1kf9i,인간쓰레기 청소하는 강력집단 만들어서 법이 보호하는 쓰레기 대청소 합시다,0
user-ou4ub2ow3z,사건이 공론화 되어지지 않았으면 그냥 넘어갔을거 같다는 찜찜한 예감이 사라지지 않는다. 저런 큰 사건도 저런식으로 수사한다면 대체 공론화 되지 못하는 작은 사건들은 어떤식으로 수사되고 있을지 참담하다,1
wjs1771,"아니 난 가해자 DNA검출이 안되서 성범죄 여부 불가능인가 했더니, 피해자 발견당시 속옷이 종아리에 있었는데도 성범죄 추가범죄 검사를 안한거였어?? 이거 직무유기 아닙니까???? 어떤사람이 속옷을 종아리에 걸치고 다녀요. 정황상 의심 가면서도 추가범죄 여부 확인 안 한거였잖아 ㅅㅂ",126
jinyoungkim3528,35년도 짧다 다시 나와서 찾아간다에 한표.,1
user-xf5pz2fg9u,샤프 뒤에 달린 지우개 하나 던져 주고 그 지우개로 문신 다 지워 질때까지 복역시키자.,0
user-fd1tv6lb4g,기분 진짜 더럽겠다 진짜 저런 인간 평생 감옥에서 썩게해라,0
user-qb5vk5zw7c,18범이 징역형이 무슨의미가 있나 종신형이 답인듯,1
user-kp2yr5me3m,진짜 너무 화난다 정말로.... 믿을수가없다 법이 형량이 말도안된다 미국처럼 100년 넘게 때려라... 사회에 발도 못나오게 해주세요 제발....,0
jaetheman12,피해자 너무불쌍하다. 젊고 꿈많은 나이에 한순간에 불운이 찾아오다니... 부디 잘 회복해서 이겨내시고 가해자는 감빵에서 다구리맞고 반신불수되었으면 좋겠다.,34
Yn-mo6xg,근데 머리가격해서 살인미수까지 갔는데 그것만으로 12년형 밖에 안나왔다는점에 감탄을 금치 못하는중,1
snumed.22,190에 체격좋은 사람입니다. 저런애들은 강약약강이라 저같은 사람은 못건드립니다ㅋㅋ,1
user-hr8dp3sd3w,"사형제도 부활시켜라 제발,,",2
user-yg1zy3wo6r,이분도 운이좋네. 언론이 관심 안가져주면 흐지부지 될 사건.,87
wild11161,제발 35년이 그대로 구형되서 사회가 .. 또 정의가 바로서고 안전한 대한민국이 되기를 다시한번 믿어봅니다. 온 국민의 믿음과 바람을 또 무너뜨리는 사법부가 되지않기를 바래봅니다.,0
onesummernight2713,"사람들이 범인만 욕하는데, 사실 알고 보면 경찰이 성범죄를 아예 제쳐놓고 사건을 수사했다는거야. 당시 입고 있던 옷을 당연히 dna검사 했었어야 하는건데 왜 그때는 안하고 이제서야 한건지 이해가 안감. 뉴스에선 다시 검사했더니 나왔다고 하는데 과연? 그때도 검사 했었을까? 했는데 안나왔다면 그건 더 문제 아닌가?",30
user-kp3tf8dg3u,저렇게 맞으면 은가누도 기절한다,1
