작성자,내용,추천수
user-yz2zx4pv6y,"피해자 주소와 이름을 계속 외우면서 2차 가해를 준비중인 놈인데 10년 뒤든 20년 뒤든 풀려나면 같은 짓을 저지를게 뻔하다, 영원히 격리시켜라",88
H0neyGGul,피해자 생각함 눈물 납니다. 평범한 어느날 귀갓길에 우연히 저런 극악한 쓰레기를 만나서 ...,11
user-ig7dk5qx1x,꼭 제대로 된 처벌 바랍니다,32
shl3824,피해자분 무서워서 못살거 같네요 .. 용기내서 신고하고 하셨을텐데 .. 이와중에 범인 얼굴은 철저하게 모자이크고 자식 키우는 엄마 입장에서 무서워서 애들 못내놓겠네요 ㅠ 우리나라 법이 강해졌으면 좋겠습니다 제가 낸 세금으로 저런 사람들 밥 주는것도 아깝습니다 .. 가난해서 못먹고 못입고 아파도 병원도 못가고 그런 분들이 얼마나 많은데 - 암튼 12년도 짧은거 같은데 항소를 하다니 .. 저러고 생활 잘해서 감면받아 나오면 또 범죄 저지르겠지요 이번기회에 처벌을 똑바로 받으면 좋겠네요,1
user-xf5pz2fg9u,"세상에 어떤 바지가 저절로 풀리냐,,,이걸 재수사 해야지만 안다는게 진짜 존경스럽다",8
vivacorea9,제발 내보내지 마세요 판사 검사님 당신의 사랑하는 가족들이 피해자가 될수도 있습니다,505
user-bm3zx1cs5x,초동수사의 중요성이 얼마나 중요한지를 알수있는대목.,298
user-sx5gw6rk7w,강력히 처벌하여 범죄자가 발 붙일곳이 없게 해야 한다...,42
philos7kim,이런놈들은 최소50년은 확정판결로 붙잡아 나야 됨. 분명 형량 마치고 나면 피해자한테 보복할수도있으니 힘 다 빠질때까지 국가에서 책임지고 붙들어 놔야만 한다고 생각된다 건장한 체격에다 운동까지 한놈같으니 위험한 인간 병기나 다름없다 대한민국 의 딸을 키우는 사람들이 안심놓고 사는 세상이 되려면 반드시 필요한 사항이라고 본다,1
user-iw2mu4pn3g,그것이 알고싶다팀 앞으로도 많은 사건 다뤄줬으면 좋겠어요,48
shakugahoshii,자기를 기분 나쁘게 쳐다봤단 이유로 일면식도 없는 사람을 죽도록 때리고 성폭행까지.. 심지어 구치소에선 복수할거란 말까지 서슴 없이 한다니 모니터 너머로만 봐도 무섭고 화나는데 피해자 분은 얼마나 애통하실까요. 제발 저 짐슴만도 못한 놈을 다시는 사회에 복귀하지 못하게 하여 사회 질서를 바로 세워주시길 바랍니다.,279
user-zl3hr4bs8k,이 정도 막무가내 범죄면 자신이 법 위에 있다고 생각하는 놈입니다. 판사는 자신이 가해자보다 멍청하다고 인정하는 게 아니라면 진짜 제대로 판결해야 해요. 타인을 욕구해소의 도구로만 보는 놈이 갱생이 되겠습니까? 꽂히면 때려서 기절시키고 성폭력하는게 용납가능한 사회가 말이 되나요? 여죄 밝혀내서 12년보다 가중처벌 반드시 받아야 합니다. 가해자가 항소했다고 감형 판결하면 이 나라는 답이 없습니다.,10
xnwkeork4336,피해자분의 쾌유를 빕니다 너무너무 무섭네요,4
mrbongbongy,아 진짜 이런사람들 사회에서 제발 격리해주세요,0
seoulkr6398,"판사가 제발 멀쩡한 사람이면 좋겠다. 절대로 피의자가 피해자보다 우선시되지 않기를, 정상적인 법의 심판이 이뤄지길 바랍니다.",9
