작성자,내용,추천수
pranken90,죄송하면 벌을 달게 받으면 되잖아,3
user-wl6pl4rg7u,저런 반성문에 놀아나는 판사놈들도 똑같이 처벌해라 장난하냐?,1
user-oi7fk1ht9l,절대 사회로 돌아와선 안된다 저 쓰레기는 나오는그날 바로 사고친다,1
user-yi2nv1dh7f,반성은 커녕 50년형이다. 판사가 굽이 살피소서,4
d.y258,무슨 학교도 아니고 반성문 써서 제출한다고 감형해주는 자체가 도저히 이해가 안된다,1
user-pc9vh9ls8x,젊은 사람이 그럴수도 있지. 세상 차갑구나...,1
user-vh9jt1ly6c,20년 받고 더블로가~~~,3
sen-nd6hd,아니…반성문을 왜 판사한테 제출할까요..피해자한테 제출하는 걸로 바꼈음 좋겠네요…무조건 판결내리는 사람이 갑이라는건가..법이 참…,0
sunnykim8849,정말더럽은 살인자입니다 반성문 쓸데없습니다 더강력하게 처벌해야합니다,0
user-ls8ir1ri5x,사형ᆢ,2
kaktu_5065,반성문은 도대체 누구를 위해 존재하는 건가요??? 기가 찹니다,0
ggoangbass3128,"어이가 없네, 사형을 선고하라!",1
user-tu3hv9xg3h,"사람을 죽이는 살인을 해도 10년받기 어려운데, 이건 너무 이슈가 되서 그렇지 사람을 죽이지도 않았는데 엄밀히 보면 형량이 과한건 맞지. 단, 사람 죽인 살인을 무조건 사형선고하고 실제 집행하면 20년이 과하지 않을수도 있음.",3
gaeul7309,저런 흉악스러운 중 범죄 자의 반성문을 법원에서 받아 준다는 게 더 놀라운 일이다,0
holdingsian,저런 놈은 뻔뻔함을 죄목으로 추가로 20년은 때려야한다,1
user-ye8ot5mg8b,어케키웠으면 이딴 괴물을 만들수있냐 싸질렀으면 관리좀처하지 그냥 세상에 존재하면 안되는걸 20년후에는 또어떤피해자가나올까,2
unicef-pl9ir,아직도 말이 많은 가해자는 뉘우칠 마음이 없는 것 같으니 재판을 다시 해야할 것 같습니다 가해자가 원한다면 원하는대로 재판을 다시하고 35년 이상 더 선고해야 마땅하다 생각이드네요,0
user-by8kw3yi1t,저런 반성이 들어있지도 않은 반성문으로 감형이 될 수 있다는 사실이 놀랍다,0
user-vz2kk8do5p,진짜 전형적인 범죄자 마인드다 자기가 피해자로 만들어놓고 피해자 말만 들어준다고 징징거리네 와 저런 정신세계니까 아무렇지 않게 사람 머리를 발로 차고 밟는구나,0
user-fl2bl5pz3h,저런걸..20년 밖에 안주는건 피해자를 두번 죽이는 행위이다..저건...진짜...고처 못쓸듯...하다,0
user-xp9wr2fs9w,"그냥 석방해줘라,,세다리 두팔 자르고 석방해줘라,,인간도 아니지만 진짜로 반성하면 엄중한 처벌을 원해야지,,선처을한다는 생각자채가 반성은 1도업지,,무슨 개논리 개상식인지 하간 저런건 감형해서 판결때린놈도 그닭 ㅋㅋ상식이,,",2
