작성자,내용,추천수
user-ir1wm8cc2v,살인미수+성폭행+출소하면 피해자에게 보복 형량20년이 아니고 저런 인간은 출소없는 무기징역으로 가야함.사회에 나오면 선량한 누군가가 피해를 봄~전과18범이라면 걍 인간 아님~사람 안변하고 고쳐쓰는거 아님~저런 인간은 사회와 영원한 격리가 필요함.,0
user-uk5gx4yg8s,전과18범이 사회에나와서 돌아다니는게 법이냐 저런놈은 최소한 무기징역감인데 죽어도싼놈을 사회에풀어놓는건 없어야지 쓰레기 분리수거도 안되는악질인데,0
김보미,저사람이 왜 뼈속까지 범죄자인지 보여주는 것. 보통의 사람들은 실수로 남이 다쳐도 미안해하는데 저새ㄲ는 사람죽으라도 발로 사람머리를 있는힘껏 몇번을 짓밟아놓고 피해자살아있잖아? 나는 힘들게 감옥에있잖아 이ㅈㄹ 본인때문에 인생이거의날라간 피해자 주소까지 열람해서 또 죽이겠다고 저런새ㄲ는 인간이아님 인간이아니면 인간의권리는 필요없음.,0
user-zz7jv8vb9p,술을 처먹었거나 말거나 모르는 남한테 피해주는거자체가 말이 안된다. 싹싹빌어도 모자랄판데 정신안차리네.깜방에서 다굴당해봐야 정신차릴려나 퓽신쉐ㅣ키,0
user-cy3ho6rf9h,술마시고 사람죽여도 되는건가? 그놈에 술마시고 안마시고가 뭐가중요해?이해불가네 저러고도 생각안난다고 거짓말해도 되는건가? 조사하는 사람들도 바보들 세상이네,1
moonblue5202,출소 후 더 많은 사람을 죽일거 같으네. 정말 사형 부활시켜야 된다.,0
user-oz3hj1mm4q,가해자편에서는 판사색히들도 신상공개해야됨,3
darkman58,조사를 얼마나받았으면 저지랄하냐 어휴 제발 사회랑 영원히격리되길,0
heeyaejii,회복되고 있잖아요라니..... 지나가다 차에 치여서 뺑소니 당해서 어디 하나 부러지고 뼈붙으면 뺑소니범의 죄가 사라지는거냐??너는 교도소에서 평생 못나올 거 같다.. 감방 동기들 많이 회복시키고 거기서 쭉 살아라...,0
kiann6099,최소 무기징역 때려야 한다 피해자가 무서워서 남은 생을 잘 살겠나,0
